transaction_id,user_id,amount,merchant,location,timestamp,card_last4
TXN012315,USER00606,139.06,Apple Store,"San Antonio, TX",2024-07-27T06:44:00,2775
TXN012316,USER00050,487.08,Apple Store,"Houston, TX",2024-07-24T08:46:00,6228
TXN012317,USER02970,6.46,Shell Gas,"San Antonio, TX",2024-05-07T19:59:00,1629
TXN012318,USER03597,319.99,Home Depot,"Phoenix, AZ",2024-03-21T23:45:00,1175
TXN012319,USER00113,498.46,Amazon,"Los Angeles, CA",2024-04-14T02:37:00,0462
TXN012320,USER02803,275.09,McDonald's,"Dallas, TX",2024-03-10T23:05:00,3077
TXN012321,USER04775,6701.38,McDonald's,Unknown Location,2024-01-17T11:04:00,9696
TXN012322,USER00478,359.12,Best Buy,"Dallas, TX",2024-08-17T06:31:00,9813
TXN012323,USER01014,189.26,Costco,"Los Angeles, CA",2024-01-26T15:34:00,0032
TXN012324,USER00311,26.65,Amazon,"Phoenix, AZ",2024-01-02T20:04:00,9896
TXN012325,USER02921,167.03,Apple Store,"Chicago, IL",2024-08-26T17:23:00,6853
TXN012326,USER00797,275.39,McDonald's,"New York, NY",2024-04-09T22:19:00,8228
TXN012327,USER02359,490.44,Costco,"Dallas, TX",2024-03-15T01:27:00,2262
TXN012328,USER03288,318.96,Target,"Chicago, IL",2024-02-11T23:45:00,2877
TXN012329,USER00871,62.94,Home Depot,"San Antonio, TX",2024-05-24T13:01:00,9024
TXN012330,USER00571,439.75,Starbucks,"San Jose, CA",2024-02-04T08:21:00,5452
TXN012331,USER02201,346.85,Walmart,"Philadelphia, PA",2024-09-23T21:53:00,3525
TXN012332,USER03094,393.42,Apple Store,"Phoenix, AZ",2024-10-02T14:53:00,6397
TXN012333,USER04223,245.06,Shell Gas,"San Antonio, TX",2024-04-05T00:16:00,4076
TXN012334,USER00059,368.39,Amazon,"Chicago, IL",2024-03-31T09:12:00,4147
TXN012335,USER01739,72.96,McDonald's,"Dallas, TX",2024-01-05T19:13:00,5577
TXN012336,USER02882,185.45,Walmart,"New York, NY",2024-09-14T02:50:00,4735
TXN012337,USER02390,380.7,McDonald's,"New York, NY",2024-07-10T23:20:00,3509
TXN012338,USER03234,281.99,Costco,"Dallas, TX",2024-01-09T17:32:00,2169
TXN012339,USER04234,190.84,Target,"New York, NY",2024-08-09T03:26:00,4413
TXN012340,USER01233,118.67,Amazon,"Dallas, TX",2024-03-24T17:55:00,0025
TXN012341,USER01364,5206.47,McDonald's,"Shanghai, China",2024-02-27T06:50:00,9300
TXN012342,USER01103,466.05,Walmart,"Phoenix, AZ",2024-03-26T10:06:00,6760
TXN012343,USER01666,193.66,Shell Gas,"San Diego, CA",2024-01-25T16:17:00,4583
TXN012344,USER04740,182.88,Starbucks,"San Antonio, TX",2024-03-07T14:09:00,8644
TXN012345,USER01590,141.81,Best Buy,"New York, NY",2024-10-11T17:33:00,0367
TXN012346,USER04321,37.13,Target,"Chicago, IL",2024-10-15T11:23:00,8821
TXN012347,USER03016,22930.63,High End Electronics,Unknown Location,2024-05-10T18:35:00,0755
TXN012348,USER03349,145.06,Shell Gas,"Chicago, IL",2024-09-17T03:10:00,9084
TXN012349,USER04392,496.13,Costco,"Philadelphia, PA",2024-08-26T18:00:00,9086
TXN012350,USER01524,119.64,Shell Gas,"New York, NY",2024-04-01T09:32:00,4987
TXN012351,USER03698,36.19,Walmart,"San Diego, CA",2024-10-07T18:21:00,9695
TXN012352,USER01264,406.55,Target,"San Antonio, TX",2024-01-26T20:20:00,7041
TXN012353,USER01395,421.92,Costco,"San Diego, CA",2024-10-17T17:03:00,1066
TXN012354,USER01712,334.82,Target,"Los Angeles, CA",2024-06-23T04:33:00,1677
TXN012355,USER01989,399.73,Amazon,"Phoenix, AZ",2024-06-22T19:56:00,9372
TXN012356,USER01496,249.1,Target,"San Antonio, TX",2024-08-14T07:30:00,5873
TXN012357,USER04444,329.2,Target,"Dallas, TX",2024-08-23T08:37:00,3672
TXN012358,USER01817,3710.28,Amazon,"Phoenix, AZ",2024-04-06T18:59:00,5761
TXN012359,USER00457,4710.01,Best Buy,"San Jose, CA",2024-08-26T07:36:00,0742
TXN012360,USER00020,448.25,Starbucks,"Philadelphia, PA",2024-07-23T14:13:00,3560
TXN012361,USER00068,100.4,Target,"Los Angeles, CA",2024-07-08T22:52:00,8344
TXN012362,USER02185,257.55,Walmart,"Philadelphia, PA",2024-03-18T14:24:00,4219
TXN012363,USER00185,4395.18,Home Depot,"Houston, TX",2024-06-27T22:45:00,7980
TXN012364,USER03585,131.2,Best Buy,"San Antonio, TX",2024-04-05T18:08:00,3197
TXN012365,USER03630,246.07,Home Depot,"Phoenix, AZ",2024-07-29T03:35:00,6494
TXN012366,USER03108,467.4,Apple Store,"Houston, TX",2024-09-03T11:08:00,2980
TXN012367,USER01342,5383.68,International Wire Transfer,"Dallas, TX",2024-01-24T11:16:00,0831
TXN012368,USER04436,159.93,Best Buy,"Dallas, TX",2024-05-03T03:52:00,2771
TXN012369,USER03922,22.56,Amazon,"New York, NY",2024-01-28T12:37:00,2810
TXN012370,USER04355,421.04,McDonald's,"Los Angeles, CA",2024-03-01T05:07:00,2327
TXN012371,USER00267,139.66,McDonald's,"Philadelphia, PA",2024-01-25T22:31:00,2725
TXN012372,USER02364,318.9,Costco,"Dallas, TX",2024-08-08T00:14:00,9026
TXN012373,USER00074,284.69,Home Depot,"San Antonio, TX",2024-02-12T14:03:00,0200
TXN012374,USER03236,5.46,McDonald's,"San Antonio, TX",2024-03-13T12:18:00,5352
TXN012375,USER01571,122.03,Apple Store,"Dallas, TX",2024-03-09T11:36:00,3025
TXN012376,USER04099,27.21,Shell Gas,"Dallas, TX",2024-02-08T17:14:00,2729
TXN012377,USER02684,8777.36,Shell Gas,"Dallas, TX",2024-10-10T12:36:00,1507
TXN012378,USER03074,9571.07,Crypto Exchange,"Dubai, UAE",2024-06-25T15:49:00,5577
TXN012379,USER03433,430.26,Target,"New York, NY",2024-04-15T10:49:00,3189
TXN012380,USER03439,81.8,Shell Gas,"San Antonio, TX",2024-10-16T07:39:00,0907
TXN012381,USER00134,281.63,Best Buy,"Los Angeles, CA",2024-07-18T10:09:00,6310
TXN012382,USER02332,485.08,Costco,"Dallas, TX",2024-04-30T19:21:00,8960
TXN012383,USER00696,497.31,Target,"Chicago, IL",2024-04-26T02:31:00,8973
TXN012384,USER01210,313.64,McDonald's,"Dallas, TX",2024-04-27T19:35:00,6840
TXN012385,USER01988,34.55,Costco,"New York, NY",2024-04-18T13:38:00,1137
TXN012386,USER02909,321.23,Shell Gas,"San Diego, CA",2024-02-02T17:56:00,8623
TXN012387,USER01905,2281.06,Home Depot,"San Antonio, TX",2024-09-29T02:00:00,7279
TXN012388,USER04461,7931.86,Shell Gas,"San Jose, CA",2024-05-08T10:42:00,0538
TXN012389,USER01153,261.16,Home Depot,"San Antonio, TX",2024-10-16T09:41:00,7610
TXN012390,USER01354,49029.15,Luxury Jewelry Co,"Mumbai, India",2024-07-06T21:37:00,3321
TXN012391,USER04198,440.1,Starbucks,"San Antonio, TX",2024-06-25T20:54:00,9581
TXN012392,USER01595,40825.28,International Wire Transfer,"Shanghai, China",2024-07-18T04:37:00,9185
TXN012393,USER01498,390.56,Walmart,"San Diego, CA",2024-09-01T04:21:00,8660
TXN012394,USER02252,297.07,Shell Gas,"Dallas, TX",2024-01-31T12:58:00,1332
TXN012395,USER03204,113.98,Best Buy,"San Jose, CA",2024-02-13T22:36:00,7805
TXN012396,USER00074,429.59,Starbucks,"Philadelphia, PA",2024-10-13T02:30:00,9113
TXN012397,USER04197,179.09,Starbucks,"San Antonio, TX",2024-03-30T18:37:00,6407
TXN012398,USER00254,296.62,Amazon,"Philadelphia, PA",2024-07-28T19:03:00,0586
TXN012399,USER00443,345.47,Home Depot,"Phoenix, AZ",2024-09-30T01:52:00,0056
TXN012400,USER04492,140.35,Apple Store,"Houston, TX",2024-01-19T20:22:00,9627
TXN012401,USER01667,3582.86,McDonald's,"Philadelphia, PA",2024-01-24T23:46:00,8064
TXN012402,USER00778,115.0,Shell Gas,"Houston, TX",2024-01-24T18:29:00,1870
TXN012403,USER04022,90.28,Walmart,"San Antonio, TX",2024-10-15T10:27:00,1035
TXN012404,USER02887,431.52,McDonald's,"San Diego, CA",2024-08-17T03:24:00,6594
TXN012405,USER04414,270.82,Amazon,"Dallas, TX",2024-04-16T06:59:00,1067
TXN012406,USER00161,29524.05,Luxury Jewelry Co,"Mumbai, India",2024-02-11T12:29:00,5591
TXN012407,USER01451,270.95,Starbucks,"New York, NY",2024-08-21T06:25:00,7031
TXN012408,USER03874,187.82,McDonald's,"Los Angeles, CA",2024-03-18T12:35:00,7033
TXN012409,USER01893,95.92,Best Buy,"San Diego, CA",2024-04-28T16:53:00,5093
TXN012410,USER01989,369.33,Costco,"Phoenix, AZ",2024-10-18T08:03:00,4385
TXN012411,USER04899,300.58,Amazon,"Los Angeles, CA",2024-01-16T08:23:00,4627
TXN012412,USER00578,17532.46,Luxury Jewelry Co,"Lagos, Nigeria",2024-10-16T05:16:00,4710
TXN012413,USER02700,61.14,Starbucks,"Chicago, IL",2024-07-01T16:31:00,1106
TXN012414,USER04773,331.21,Shell Gas,"Chicago, IL",2024-04-28T14:21:00,5842
TXN012415,USER01846,170.94,Apple Store,"Los Angeles, CA",2024-01-20T08:03:00,6507
TXN012416,USER03354,223.44,Shell Gas,"San Antonio, TX",2024-03-08T04:23:00,4128
TXN012417,USER01273,264.41,Apple Store,"San Antonio, TX",2024-04-30T04:56:00,1039
TXN012418,USER02827,263.49,Target,"Chicago, IL",2024-10-20T03:20:00,9946
TXN012419,USER00252,258.68,McDonald's,"Los Angeles, CA",2024-06-20T07:21:00,9599
TXN012420,USER03150,288.56,Costco,"New York, NY",2024-10-05T22:52:00,2533
TXN012421,USER03843,335.63,Walmart,"New York, NY",2024-08-14T04:37:00,9605
TXN012422,USER02941,418.32,McDonald's,"San Diego, CA",2024-04-21T22:02:00,9704
TXN012423,USER03961,91.8,Shell Gas,"Los Angeles, CA",2024-06-16T17:51:00,5087
TXN012424,USER04437,169.75,Walmart,"San Antonio, TX",2024-04-12T05:05:00,4453
TXN012425,USER00802,374.78,Walmart,"Phoenix, AZ",2024-07-01T06:22:00,7602
TXN012426,USER02271,212.19,Walmart,"Chicago, IL",2024-05-16T17:22:00,8685
TXN012427,USER02452,53.1,Starbucks,"Philadelphia, PA",2024-07-28T22:35:00,5792
TXN012428,USER03898,375.63,Shell Gas,"San Diego, CA",2024-01-31T14:40:00,2109
TXN012429,USER01323,241.78,Starbucks,"San Diego, CA",2024-02-17T18:39:00,7454
TXN012430,USER00599,386.24,McDonald's,"New York, NY",2024-01-29T15:40:00,4595
TXN012431,USER04357,132.1,Target,"Dallas, TX",2024-02-05T16:54:00,1695
TXN012432,USER01187,239.87,Costco,"Chicago, IL",2024-05-06T16:46:00,4480
TXN012433,USER00620,51.47,Best Buy,"San Antonio, TX",2024-02-17T17:47:00,7834
TXN012434,USER04968,412.48,Apple Store,"Chicago, IL",2024-07-03T05:20:00,8413
TXN012435,USER03635,298.95,Best Buy,"Los Angeles, CA",2024-05-29T11:02:00,0821
TXN012436,USER04706,186.74,Amazon,"New York, NY",2024-03-22T17:30:00,6122
TXN012437,USER01959,48.96,Starbucks,"Los Angeles, CA",2024-06-04T14:10:00,4628
TXN012438,USER01173,38231.34,Casino Vegas,"Mumbai, India",2024-10-10T13:40:00,9059
TXN012439,USER04806,10445.17,International Wire Transfer,"Dubai, UAE",2024-06-19T10:26:00,2845
TXN012440,USER00822,161.37,Target,"San Jose, CA",2024-04-30T14:06:00,1854
TXN012441,USER00311,5780.69,Casino Vegas,Unknown Location,2024-01-30T18:45:00,1275
TXN012442,USER04275,46873.85,Casino Vegas,"Shanghai, China",2024-09-28T16:15:00,9523
TXN012443,USER01815,450.59,Amazon,"Dallas, TX",2024-06-06T09:10:00,6748
TXN012444,USER02778,462.48,Walmart,"Dallas, TX",2024-06-23T03:28:00,1298
TXN012445,USER00418,363.99,Starbucks,"Philadelphia, PA",2024-01-13T00:21:00,4654
TXN012446,USER01265,484.66,Walmart,"San Diego, CA",2024-10-15T14:49:00,3173
TXN012447,USER01622,68.57,Shell Gas,"Houston, TX",2024-04-05T22:43:00,5227
TXN012448,USER04190,491.43,Walmart,"Chicago, IL",2024-07-22T12:39:00,9010
TXN012449,USER00512,238.98,Best Buy,"San Antonio, TX",2024-09-23T10:48:00,1700
TXN012450,USER03730,498.09,McDonald's,"San Jose, CA",2024-07-22T02:58:00,3022
TXN012451,USER03095,485.4,Target,"Houston, TX",2024-10-05T10:37:00,3275
TXN012452,USER02193,46248.78,Luxury Jewelry Co,"Lagos, Nigeria",2024-07-29T16:00:00,2920
TXN012453,USER01177,135.08,Shell Gas,"San Jose, CA",2024-10-03T14:03:00,1160
TXN012454,USER01343,340.49,Shell Gas,"Houston, TX",2024-08-21T13:16:00,9451
TXN012455,USER02262,419.17,Target,"Dallas, TX",2024-06-08T13:12:00,9438
TXN012456,USER01720,75.43,Home Depot,"Phoenix, AZ",2024-09-24T15:39:00,2261
TXN012457,USER01757,280.02,McDonald's,"New York, NY",2024-05-09T15:22:00,4295
TXN012458,USER01942,232.97,McDonald's,"San Jose, CA",2024-10-20T16:36:00,2705
TXN012459,USER01770,304.93,Shell Gas,"Philadelphia, PA",2024-10-26T04:40:00,2587
TXN012460,USER02543,266.58,Amazon,"San Jose, CA",2024-03-20T02:41:00,4493
TXN012461,USER02726,5811.5,McDonald's,"Mumbai, India",2024-09-22T20:23:00,8982
TXN012462,USER00890,208.14,Walmart,"San Jose, CA",2024-09-17T07:31:00,9351
TXN012463,USER02165,382.89,Costco,"San Jose, CA",2024-06-16T21:36:00,8110
TXN012464,USER02175,338.19,Costco,"New York, NY",2024-01-04T21:09:00,5261
TXN012465,USER01510,478.57,Starbucks,"San Diego, CA",2024-04-09T18:52:00,7933
TXN012466,USER02289,200.98,Amazon,"Los Angeles, CA",2024-05-24T07:53:00,8715
TXN012467,USER03755,411.9,McDonald's,"San Antonio, TX",2024-07-21T11:04:00,4088
TXN012468,USER03887,218.44,Apple Store,"San Diego, CA",2024-05-01T21:08:00,0653
TXN012469,USER04294,144.07,Home Depot,"Chicago, IL",2024-03-21T12:32:00,1797
TXN012470,USER04763,119.29,Costco,"Philadelphia, PA",2024-07-24T16:03:00,8505
TXN012471,USER03853,496.84,Amazon,"New York, NY",2024-10-21T05:53:00,1704
TXN012472,USER04290,348.11,Shell Gas,"Chicago, IL",2024-01-12T13:18:00,3226
TXN012473,USER00159,419.58,Amazon,"Phoenix, AZ",2024-10-26T02:27:00,0319
TXN012474,USER01331,349.51,Target,"Philadelphia, PA",2024-06-24T02:32:00,7180
TXN012475,USER02215,92.03,Target,"Chicago, IL",2024-05-29T08:30:00,7903
TXN012476,USER00222,448.44,Apple Store,"San Jose, CA",2024-02-20T23:59:00,3250
TXN012477,USER02165,29.43,Starbucks,"Houston, TX",2024-10-26T06:23:00,3143
TXN012478,USER03073,252.96,Apple Store,"Dallas, TX",2024-05-27T17:25:00,2300
TXN012479,USER01050,38.64,Best Buy,"New York, NY",2024-08-08T02:56:00,6276
TXN012480,USER00721,111.25,Apple Store,"Philadelphia, PA",2024-09-16T18:01:00,5140
TXN012481,USER02165,398.45,Apple Store,"Dallas, TX",2024-08-17T19:14:00,2876
TXN012482,USER03746,237.97,Walmart,"Phoenix, AZ",2024-05-17T23:47:00,8178
TXN012483,USER03012,473.99,Home Depot,"Dallas, TX",2024-01-17T05:16:00,8222
TXN012484,USER03947,396.61,Costco,"San Antonio, TX",2024-06-28T06:45:00,5435
TXN012485,USER01904,205.26,Costco,"Dallas, TX",2024-05-30T04:27:00,6109
TXN012486,USER02944,370.1,Best Buy,"New York, NY",2024-05-18T10:37:00,5308
TXN012487,USER00372,365.72,Target,"Houston, TX",2024-01-22T20:35:00,1481
TXN012488,USER02826,412.08,Best Buy,"Los Angeles, CA",2024-02-24T01:59:00,5776
TXN012489,USER04438,175.34,Shell Gas,"Houston, TX",2024-07-22T09:36:00,0440
TXN012490,USER03737,221.31,Target,"Phoenix, AZ",2024-07-25T22:39:00,8159
TXN012491,USER00006,460.67,Costco,"San Antonio, TX",2024-08-25T04:19:00,1090
TXN012492,USER03014,142.2,Apple Store,"Los Angeles, CA",2024-04-25T14:59:00,1181
TXN012493,USER04701,268.51,Walmart,"Phoenix, AZ",2024-06-23T22:38:00,8401
TXN012494,USER02608,15526.51,High End Electronics,"Lagos, Nigeria",2024-05-27T05:13:00,1000
TXN012495,USER02123,326.2,Starbucks,"New York, NY",2024-03-01T20:41:00,5626
TXN012496,USER03637,6457.46,Shell Gas,"Dallas, TX",2024-09-19T03:16:00,4906
TXN012497,USER01614,223.54,Amazon,"Dallas, TX",2024-08-05T13:12:00,7358
TXN012498,USER03093,426.03,Shell Gas,"Houston, TX",2024-09-08T03:45:00,0947
TXN012499,USER04683,129.4,Apple Store,"New York, NY",2024-02-19T04:48:00,0146
TXN012500,USER01951,463.31,Best Buy,"Los Angeles, CA",2024-06-30T07:58:00,1899
TXN012501,USER00551,384.21,Costco,"Los Angeles, CA",2024-04-07T21:35:00,6055
TXN012502,USER04286,110.37,Target,"Chicago, IL",2024-03-08T06:52:00,5466
TXN012503,USER04433,433.32,Walmart,"Chicago, IL",2024-06-11T02:38:00,6248
TXN012504,USER04557,134.14,Shell Gas,"San Diego, CA",2024-06-18T18:30:00,2424
TXN012505,USER02824,376.59,Home Depot,"Chicago, IL",2024-06-10T02:36:00,4491
TXN012506,USER03023,196.19,Costco,"San Jose, CA",2024-02-02T11:42:00,3555
TXN012507,USER03386,384.36,Apple Store,"San Diego, CA",2024-08-30T14:01:00,2635
TXN012508,USER02269,74.97,Shell Gas,"Philadelphia, PA",2024-07-13T00:38:00,8025
TXN012509,USER03214,263.41,Amazon,"San Jose, CA",2024-02-27T03:37:00,9893
TXN012510,USER00388,19.96,Walmart,"Philadelphia, PA",2024-07-04T13:40:00,6829
TXN012511,USER02661,495.77,Amazon,"Houston, TX",2024-03-20T15:31:00,1278
TXN012512,USER02123,257.91,Amazon,"New York, NY",2024-10-19T09:03:00,5014
TXN012513,USER03519,69.08,Target,"Chicago, IL",2024-08-16T08:29:00,7024
TXN012514,USER01917,25.96,Starbucks,"San Diego, CA",2024-08-07T18:41:00,0703
TXN012515,USER00555,237.16,Shell Gas,"Philadelphia, PA",2024-10-21T13:26:00,5409
TXN012516,USER03692,166.82,Shell Gas,"Chicago, IL",2024-01-09T13:33:00,7464
TXN012517,USER00970,4799.56,Starbucks,"San Jose, CA",2024-10-06T22:37:00,0447
TXN012518,USER02563,351.28,McDonald's,"New York, NY",2024-08-28T06:25:00,6383
TXN012519,USER03779,439.74,Costco,"Philadelphia, PA",2024-03-12T22:12:00,5853
TXN012520,USER03493,387.22,Starbucks,"Philadelphia, PA",2024-02-13T21:08:00,3010
TXN012521,USER03480,405.8,Amazon,"San Antonio, TX",2024-07-27T05:47:00,7701
TXN012522,USER03357,1470.32,Starbucks,"Phoenix, AZ",2024-07-31T19:09:00,1669
TXN012523,USER04013,236.34,Home Depot,"New York, NY",2024-10-25T07:43:00,0336
TXN012524,USER02814,58.44,McDonald's,"Dallas, TX",2024-01-01T05:58:00,5300
TXN012525,USER03282,380.46,Walmart,"San Diego, CA",2024-02-01T11:17:00,1157
TXN012526,USER01024,444.55,Best Buy,"Chicago, IL",2024-01-28T04:20:00,8328
TXN012527,USER01514,167.08,Shell Gas,"New York, NY",2024-10-21T02:57:00,5344
TXN012528,USER03197,279.42,Target,"Phoenix, AZ",2024-10-01T05:10:00,7552
TXN012529,USER04757,47027.01,Casino Vegas,"Dubai, UAE",2024-03-29T16:55:00,1783
TXN012530,USER02097,213.3,Starbucks,"Chicago, IL",2024-07-21T12:24:00,3668
TXN012531,USER03542,271.48,Best Buy,"Los Angeles, CA",2024-05-14T15:21:00,3091
TXN012532,USER02071,176.49,Apple Store,"Philadelphia, PA",2024-10-04T12:17:00,3397
TXN012533,USER01280,358.13,Apple Store,"Phoenix, AZ",2024-01-19T22:11:00,8410
TXN012534,USER01404,9737.68,McDonald's,"Shanghai, China",2024-09-11T03:50:00,1519
TXN012535,USER02518,8897.13,Crypto Exchange,"Lagos, Nigeria",2024-04-26T06:45:00,2895
TXN012536,USER01739,178.82,McDonald's,"Dallas, TX",2024-07-15T01:22:00,2400
TXN012537,USER01747,65.95,Walmart,"San Diego, CA",2024-09-16T03:25:00,3213
TXN012538,USER04400,278.96,Costco,"Phoenix, AZ",2024-07-07T06:28:00,8096
TXN012539,USER03864,121.19,Starbucks,"Houston, TX",2024-08-27T10:53:00,8725
TXN012540,USER02281,403.31,Shell Gas,"Houston, TX",2024-03-27T14:14:00,0051
TXN012541,USER04231,382.25,Apple Store,"Los Angeles, CA",2024-10-09T05:36:00,5604
TXN012542,USER03433,343.56,Shell Gas,"New York, NY",2024-03-11T16:54:00,8845
TXN012543,USER02999,306.53,Shell Gas,"Phoenix, AZ",2024-03-27T17:36:00,9462
TXN012544,USER00336,5629.68,Shell Gas,"Shanghai, China",2024-01-26T02:55:00,6445
TXN012545,USER04312,123.35,Apple Store,"San Jose, CA",2024-09-17T16:53:00,4109
TXN012546,USER01365,306.23,Target,"Los Angeles, CA",2024-08-31T13:11:00,9056
TXN012547,USER00846,437.89,Apple Store,"Houston, TX",2024-10-05T06:23:00,1929
TXN012548,USER04133,29324.55,International Wire Transfer,Unknown Location,2024-03-29T10:02:00,9775
TXN012549,USER03794,14.75,Amazon,"Dallas, TX",2024-07-13T02:59:00,2147
TXN012550,USER02765,176.44,Starbucks,"New York, NY",2024-09-07T16:08:00,8084
TXN012551,USER04151,3422.0,Best Buy,"San Jose, CA",2024-08-09T03:19:00,6875
TXN012552,USER01256,33.44,Starbucks,"Philadelphia, PA",2024-08-14T18:08:00,7995
TXN012553,USER01102,6334.74,Casino Vegas,"Dallas, TX",2024-01-26T07:40:00,9249
TXN012554,USER04842,357.18,Apple Store,"San Antonio, TX",2024-06-26T13:09:00,7605
TXN012555,USER02949,114.68,Amazon,"Dallas, TX",2024-09-20T15:52:00,1430
TXN012556,USER03951,280.25,McDonald's,"Dallas, TX",2024-10-26T02:56:00,1513
TXN012557,USER04736,55.79,Best Buy,"Philadelphia, PA",2024-08-13T09:26:00,9146
TXN012558,USER00925,22.02,Walmart,"Los Angeles, CA",2024-02-12T11:15:00,5307
TXN012559,USER02478,103.09,Apple Store,"San Antonio, TX",2024-10-02T09:59:00,4067
TXN012560,USER01589,199.24,Target,"Phoenix, AZ",2024-03-10T14:00:00,4567
TXN012561,USER03956,32.28,Target,"San Jose, CA",2024-03-09T18:43:00,2928
TXN012562,USER01618,87.2,Shell Gas,"San Antonio, TX",2024-04-17T12:00:00,4382
TXN012563,USER04210,388.57,Costco,"San Antonio, TX",2024-10-10T06:30:00,0732
TXN012564,USER00874,35.69,Shell Gas,"Los Angeles, CA",2024-06-09T07:28:00,2007
TXN012565,USER02259,9956.72,Casino Vegas,"San Jose, CA",2024-09-28T09:42:00,2236
TXN012566,USER03872,47.85,Best Buy,"Philadelphia, PA",2024-05-05T02:45:00,3508
TXN012567,USER00968,397.87,Amazon,"San Antonio, TX",2024-01-13T23:51:00,5306
TXN012568,USER02104,125.86,Home Depot,"New York, NY",2024-07-21T02:01:00,7986
TXN012569,USER00768,497.91,Best Buy,"San Diego, CA",2024-08-22T05:24:00,2880
TXN012570,USER02085,253.5,Amazon,"Houston, TX",2024-06-25T14:48:00,0431
TXN012571,USER02837,429.83,Shell Gas,"Dallas, TX",2024-03-03T19:27:00,7172
TXN012572,USER04831,4472.92,Shell Gas,"San Diego, CA",2024-08-10T05:47:00,2513
TXN012573,USER00849,391.1,Walmart,"Phoenix, AZ",2024-09-01T18:39:00,5516
TXN012574,USER03724,223.89,Home Depot,"San Antonio, TX",2024-08-29T16:05:00,4233
TXN012575,USER01542,37065.77,Luxury Jewelry Co,"Mumbai, India",2024-06-26T02:43:00,2810
TXN012576,USER04426,177.04,Target,"Philadelphia, PA",2024-06-10T08:16:00,6940
TXN012577,USER01065,98.76,Apple Store,"San Jose, CA",2024-08-18T01:45:00,8174
TXN012578,USER04038,188.71,Apple Store,"San Antonio, TX",2024-05-19T15:44:00,9287
TXN012579,USER02541,436.37,Walmart,"Los Angeles, CA",2024-01-29T03:29:00,2549
TXN012580,USER02188,180.98,Home Depot,"Philadelphia, PA",2024-10-09T20:39:00,1720
TXN012581,USER01771,39.02,Costco,"Chicago, IL",2024-10-05T10:03:00,6947
TXN012582,USER02992,485.53,Home Depot,"San Diego, CA",2024-08-10T01:21:00,8017
TXN012583,USER03146,254.32,Best Buy,"Chicago, IL",2024-01-07T07:16:00,5892
TXN012584,USER02888,497.63,Home Depot,"San Antonio, TX",2024-09-27T20:53:00,2580
TXN012585,USER04319,285.89,Costco,"Chicago, IL",2024-09-10T02:56:00,2465
TXN012586,USER03531,90.62,McDonald's,"Houston, TX",2024-05-10T22:43:00,5892
TXN012587,USER03118,360.5,Target,"Dallas, TX",2024-02-14T22:33:00,3273
TXN012588,USER00798,437.29,Target,"Dallas, TX",2024-10-26T01:56:00,4485
TXN012589,USER02869,7768.87,Crypto Exchange,"Shanghai, China",2024-10-01T15:25:00,4662
TXN012590,USER01151,6120.87,Luxury Jewelry Co,"Shanghai, China",2024-06-16T01:10:00,2559
TXN012591,USER04346,166.86,Target,"San Jose, CA",2024-08-20T05:54:00,0711
TXN012592,USER03358,114.58,Best Buy,"Chicago, IL",2024-02-19T13:54:00,9645
TXN012593,USER00854,175.61,Home Depot,"San Antonio, TX",2024-09-22T21:15:00,4626
TXN012594,USER00811,54.96,Shell Gas,"San Antonio, TX",2024-01-01T23:08:00,2476
TXN012595,USER03057,232.65,Target,"Houston, TX",2024-08-21T04:36:00,0068
TXN012596,USER02908,308.34,McDonald's,"Philadelphia, PA",2024-01-17T18:25:00,0163
TXN012597,USER04403,161.66,Target,"San Antonio, TX",2024-05-23T16:23:00,9254
TXN012598,USER03146,475.12,McDonald's,"Philadelphia, PA",2024-08-06T10:08:00,0917
TXN012599,USER01357,421.1,Target,"Phoenix, AZ",2024-07-21T03:46:00,4074
TXN012600,USER04734,458.46,Apple Store,"Dallas, TX",2024-10-16T18:48:00,6491
TXN012601,USER04376,77.6,McDonald's,"Los Angeles, CA",2024-03-14T23:27:00,7761
TXN012602,USER02322,459.81,Costco,"Philadelphia, PA",2024-10-10T05:19:00,2161
TXN012603,USER04027,216.75,Walmart,"San Antonio, TX",2024-05-13T01:07:00,9887
TXN012604,USER04584,152.26,Target,"San Diego, CA",2024-06-29T00:49:00,0409
TXN012605,USER03436,301.27,Best Buy,"San Antonio, TX",2024-01-28T14:53:00,9510
TXN012606,USER01547,181.25,Home Depot,"Dallas, TX",2024-06-18T23:53:00,0751
TXN012607,USER01781,482.71,Best Buy,"Chicago, IL",2024-10-04T01:05:00,9463
TXN012608,USER01902,7517.89,Crypto Exchange,Unknown Location,2024-10-27T12:33:00,0485
TXN012609,USER02980,197.66,Best Buy,"Los Angeles, CA",2024-05-21T14:45:00,2268
TXN012610,USER00121,254.34,McDonald's,"San Antonio, TX",2024-07-11T17:26:00,6828
TXN012611,USER01136,392.34,Shell Gas,"Phoenix, AZ",2024-02-26T21:27:00,3508
TXN012612,USER00301,125.79,Amazon,"Philadelphia, PA",2024-09-23T22:54:00,4350
TXN012613,USER00253,194.56,Apple Store,"San Jose, CA",2024-06-26T08:30:00,0832
TXN012614,USER02533,40.14,Home Depot,"New York, NY",2024-07-12T17:04:00,3511
TXN012615,USER03337,7087.45,International Wire Transfer,"Lagos, Nigeria",2024-07-08T03:54:00,9300
